,age,agePerEdit,anonymousEditorRate,ari,auxiliaryVerbRate,bormuth,brokenLinkCount,categoryCount,characterCount,colemanLiauIndex,complexWordRate,conjunctionRate,currency,daleChall,difficultWordRate,discussionEditCount,easyWordRate,editCount,editorCount,editorRate,editsPerEditor,externalLinkCount,externalLinksPerSection,fileCount,fleschKincaidGradeLevel,fleschReadingEase,forcastGradeLevel,gunningFogIndex,headingCount,imageCount,imagesPerSection,inLinkCount,informationToNoiseRatio,internalLinkCount,languageLinkCount,linkRate,listRate,lix,longSentenceRate,longWordRate,longestSectionLength,longestSentenceLength,longestSubsectionLength,longestSubsubsectionLength,miyazaki,nominalizationRate,oneSyllableWordCount,oneSyllableWordRate,pageRank,paragraphCount,paragraphLength,passiveSentenceRate,peacockWordRate,prepositionRate,pronounRate,questionCount,questionRate,reciprocity,referenceCount,referenceSectionRate,referenceSectionsCount,referenceWordRate,registeredEditorRate,sectionCount,sectionLength,sectionNesting,sentenceBeginArticleRate,sentenceBeginCoordinatingConjunctionRate,sentenceBeginInterrogativePronounRate,sentenceBeginPrepositionRate,sentenceBeginPronounRate,sentenceBeginSubordinatingConjunctionRate,sentenceCount,sentenceLength,shortSentenceRate,shortestSectionLength,shortestSentenceLength,shortestSubsectionLength,shortestSubsubsectionLength,smogIndex,stopwordRate,subsectionCount,subsectionLength,subsectionNesting,subsubsectionCount,subsubsectionLength,syllableCount,tableCount,templateCount,to_be_verbRate,triviaSectionsCount,weaselWordRate,wordCount,wordLength,wordSyllables,has_flaw
1526,1293,30.0697674419,16.2790697674,9.817024570700001,0.0,7.59020951845,0,5,5955,9.848253105589999,12.8881987578,0.0,61,9.70037676288,32.4534161491,7,67.5465838509,43,19,0.4419,2.2632,1,0.111111111111,0,9.89100292291,57.8853270004,10.7065217391,12.7317500913,11,0,0.0,4,0.329192546584,17,0,0.0171740827479,0.019892884468200003,40.2144683961,13.2352941176,21.2732919255,262.0,43,0.0,18.4473,41.7598860066,0.07763975155280001,798,61.9565217391,0.0,14,4.8571428571399995,47.058823529399994,0.07763975155280001,0.0,0.0,0,0.0,0.235294117647,0,0.0,1,0.0,83.7209302326,9,122.666666667,0.222222222222,38.2352941176,0.0,0.0,13.2352941176,7.35294117647,1.47058823529,68,18.9411764706,35.2941176471,0.0,1,0.0,10.555,11.5577622144,43.866459627299996,2,0.0,0.0,0,22.2201,1975,0,14,3.5714285714300003,0,0.6987577639749999,1288,4.62344720497,1.53338509317,yes
5882,2695,14.335106383,46.8085106383,13.8448868778,0.0,6.335804370140001,0,1,3410,13.1365007541,16.8929110106,0.0,76,10.400865128200001,35.8974358974,5,64.1025641026,188,71,0.3777,2.6479,5,1.25,0,12.6066772247,44.0415090498,11.266968325799999,15.5971644042,4,1,0.25,22,0.401206636501,48,10,0.08814589665650001,0.0,48.3443438914,26.6666666667,26.2443438914,266.0,49,76.0981,18.4473,25.9387303167,0.0,386,58.2202111614,0.0,8,3.75,60.0,0.15082956259400002,0.0,0.0,0,0.0,0.458333333333,1,0.25,1,0.0015197568389100002,53.1914893617,4,143.75,0.0,33.3333333333,0.0,0.0,10.0,16.6666666667,6.666666666669999,30,22.1,23.3333333333,0.0,1,4.61916,10.555,13.5830052443,40.7239819005,0,28.6204,0.0,0,22.2201,1100,0,36,5.73152337858,0,1.5082956259399998,663,5.14328808446,1.65912518854,yes
2749,724,28.96,28.0,10.4877963526,0.0,4.35548857447,0,3,503,13.483723404300001,18.085106383,0.0,142,13.709365653499999,59.5744680851,1,40.4255319149,25,10,0.4,2.5,4,2.0,0,9.23012158055,52.805,14.5744680851,12.605471124600001,2,0,0.0,10,0.63829787234,29,2,0.393617021277,0.381578947368,48.53495440729999,14.2857142857,35.1063829787,0.0,45,76.0981,18.4473,38.6486656535,0.0,34,36.170212766,0.0,2,3.5,0.0,0.0,0.0,0.0,0,0.0,0.344827586207,0,0.0,0,0.0,72.0,2,0.0,0.0,0.0,0.0,0.0,0.0,42.8571428571,0.0,7,13.4285714286,71.4285714286,0.0,1,4.61916,10.555,11.5356395693,32.9787234043,0,28.6204,0.0,0,22.2201,156,0,14,2.12765957447,0,0.0,94,5.35106382979,1.6595744680899998,yes
554,2581,86.03333333329999,10.0,12.8909841945,0.0,5.674522023300001,0,6,5161,11.807895238099999,16.2857142857,0.0,321,11.0154708207,39.7142857143,10,60.285714285699996,30,16,0.5333,1.875,0,0.0,0,12.3061945289,46.6240395137,11.1857142857,15.4504559271,2,0,0.0,9,0.35333333333300004,106,2,0.039272030651300006,1.3925100000000001,47.3880445795,25.5319148936,25.0476190476,468.0,50,76.0981,18.4473,29.763590395100003,0.190476190476,617,58.7619047619,0.0,11,4.27272727273,51.0638297872,0.190476190476,0.0,0.0,0,0.0,0.0849056603774,0,0.0,1,0.0,90.0,2,234.0,0.0,31.914893616999997,0.0,0.0,10.6382978723,14.8936170213,2.12765957447,47,22.3404255319,29.7872340426,0.0,1,4.61916,10.555,13.447436823,43.8095238095,0,28.6204,0.0,0,22.2201,1707,0,28,4.28571428571,0,0.5714285714289999,1050,4.91523809524,1.6257142857100002,yes
4792,2052,12.2142857143,16.071428571400002,12.714090299,0.0,5.0942599918400004,0,6,4898,12.5756153051,19.234746639100003,0.0,34,11.8580174019,45.60496380560001,51,54.39503619439999,168,61,0.3631,2.7541,3,0.5,0,12.336627868599999,43.260498140799996,11.4529472596,15.9236858897,6,0,0.0,16,0.400206825233,79,5,0.11252653927799999,0.0029296875,46.841272635299994,27.6595744681,26.2668045502,441.0,44,76.0981,18.4473,30.3300213206,0.103412616339,551,56.9803516029,0.0,12,3.91666666667,51.0638297872,0.310237849018,0.0,0.0,0,0.0,0.20253164557,0,0.0,0,0.0,83.9285714286,6,120.833333333,0.0,12.7659574468,2.12765957447,0.0,17.021276595699998,12.7659574468,6.3829787234,47,20.5744680851,36.170212766,0.0,1,4.61916,10.555,13.896026994100001,37.9524301965,0,28.6204,0.0,0,22.2201,1631,1,54,3.4126163391900004,0,0.6204756980349999,967,5.06514994829,1.6866597724899999,yes
5344,1938,24.531645569600002,21.5189873418,8.88724673203,0.0,7.94433034967,0,6,1099,11.8069907407,13.8888888889,0.0,215,10.3341654684,38.4259259259,1,61.5740740741,79,37,0.4684,2.1351,11,5.5,0,8.594923747280001,56.0718627451,13.958333333299999,10.6379084967,2,0,0.0,8,0.44907407407399996,19,2,0.144859813084,0.0932203389831,46.9651416122,0.0,34.259259259299995,0.0,23,76.0981,18.4473,44.977529411800006,0.0,87,40.277777777800004,0.0,5,3.4,11.7647058824,0.0,0.0,0.0,0,0.0,0.42105263157899997,3,1.5,1,0.0140186915888,78.4810126582,2,0.0,0.0,11.7647058824,0.0,0.0,0.0,29.4117647059,0.0,17,12.7058823529,64.7058823529,0.0,1,4.61916,10.555,10.2760687511,38.4259259259,0,28.6204,0.0,0,22.2201,352,0,31,2.3148148148099996,0,0.0,216,5.08796296296,1.62962962963,yes
5231,1961,37.7115384615,13.461538461500002,15.8970246397,0.0,4.71226857787,0,5,3661,13.1446164575,23.2914923291,0.0,49,11.274060018599998,40.027894002800004,1,59.9721059972,52,22,0.4231,2.3636,2,0.5,0,15.5030683403,31.2116550442,11.464435146400001,19.938819153900003,6,0,0.0,52,0.331938633194,89,0,0.0732394366197,0.0340136054422,56.402138540200006,44.4444444444,29.8465829847,312.0,65,176.0,18.4473,18.102655974,0.836820083682,408,56.9037656904,1e-06,8,3.375,33.3333333333,0.139470013947,0.0,0.0,0,0.0,0.584269662921,0,0.0,0,0.0,86.5384615385,4,134.75,0.5,25.925925925900003,0.0,0.0,14.8148148148,25.925925925900003,7.407407407410001,27,26.555555555599998,25.925925925900003,0.0,1,82.0,10.555,16.6218778278,46.5829846583,2,129.0,0.0,0,22.2201,1260,0,23,2.23152022315,0,0.976290097629,717,5.1059972106,1.75732217573,yes
1802,1177,12.6559139785,3.22580645161,8.62550911854,0.0,7.872210914889999,0,9,2795,11.154875886500001,21.2765957447,0.0,137,10.2937982776,37.943262411300005,5,62.056737588699995,93,18,0.1935,5.1667,6,0.666666666667,0,9.81593718338,48.605,11.4893617021,13.882066869300001,9,2,0.222222222222,7,0.375886524823,25,0,0.0769230769231,0.122448979592,42.861195542,2.38095238095,29.432624113499998,173.0,30,76.0981,18.4473,46.078835866300004,0.354609929078,320,56.7375886525,0.0,16,2.625,28.5714285714,0.531914893617,0.0,0.0,0,0.0,0.28,3,0.33333333333299997,1,0.0053667262969600005,96.7741935484,9,52.2222222222,0.0,4.7619047619,0.0,0.0,16.6666666667,30.9523809524,0.0,42,13.4285714286,57.1428571429,0.0,1,4.61916,10.555,12.2582009977,44.6808510638,0,28.6204,0.0,0,22.2201,964,0,30,3.1914893617,0,0.886524822695,564,4.95567375887,1.7092198581600002,yes
822,1523,8.60451977401,2.82485875706,12.9297786838,0.0,5.4320264927199995,0,2,1928,11.0463366337,16.584158415799997,0.0,216,11.0296105999,39.3564356436,0,60.643564356400006,177,12,0.0678,14.75,1,0.5,0,12.897047175299999,44.924714618500005,11.423267326700001,16.1395457193,2,0,0.0,7,0.366336633663,28,0,0.07518796992480001,0.18069815195099997,47.52708212,23.529411764699997,23.7623762376,0.0,46,76.0981,18.4473,29.721189866,0.0,231,57.178217821800004,0.0,5,3.4,52.941176470600006,0.990099009901,0.0,0.0,0,0.0,0.25,0,0.0,1,0.0,97.17514124290001,2,0.0,0.0,41.176470588200004,0.0,0.0,0.0,11.7647058824,0.0,17,23.764705882399998,17.6470588235,0.0,1,4.61916,10.555,13.8736053873,42.0792079208,0,28.6204,0.0,0,22.2201,658,0,13,3.4653465346499996,0,0.247524752475,404,4.772277227719999,1.62871287129,yes
3410,2257,49.0652173913,21.7391304348,12.3345305608,0.0,6.27555797341,0,4,2802,13.6967485822,23.8185255198,0.0,277,11.167389325799999,42.1550094518,3,57.844990548199995,46,26,0.5652,1.7692,3,0.75,0,13.1471134216,32.211268746100004,12.202268430999998,16.580743541300002,5,0,0.0,11,0.28922495274099996,9,2,0.0283553875236,0.00188679245283,49.013295526099995,16.6666666667,31.3799621928,213.0,46,63.0,18.4473,31.6123235035,0.189035916824,275,51.9848771267,0.0,10,3.0,46.6666666667,0.0,0.0,0.0,0,0.0,1.22222222222,2,0.4,1,0.0037807183364800003,78.26086956520001,4,90.25,0.25,16.6666666667,0.0,0.0,13.333333333299999,26.6666666667,6.666666666669999,30,17.633333333299998,43.3333333333,0.0,1,63.0,10.555,14.2249721603,41.965973535,1,63.0,0.0,0,22.2201,980,0,20,3.9697542533099996,0,1.89035916824,529,5.29678638941,1.85255198488,yes
5528,1897,79.0416666667,4.16666666667,9.15519351464,0.0,6.24160491632,0,4,1173,11.0994560669,21.338912133900003,0.0,275,11.6447640167,46.0251046025,4,53.9748953975,24,18,0.75,1.3333,2,1.0,0,10.8239095188,44.0659061192,12.7824267782,14.510564853599998,2,0,0.0,10,0.405857740586,22,4,0.166666666667,0.07142857142860001,44.644612970699995,6.25,29.707112970700003,89.0,31,76.0981,18.4473,44.0845575314,0.0,115,48.117154811700004,0.0,5,3.2,25.0,0.418410041841,0.0,0.0,0,0.0,0.45454545454499995,0,0.0,1,0.0,95.8333333333,2,44.5,0.0,0.0,0.0,0.0,18.75,12.5,0.0,16,14.9375,56.25,0.0,1,4.61916,10.555,12.7788036078,40.5857740586,0,28.6204,0.0,0,22.2201,417,0,19,4.18410041841,0,0.0,239,4.90794979079,1.7447698744799998,yes
2441,896,15.186440678,16.9491525424,12.7810175827,0.0,5.18224802829,0,3,3404,11.552732475,11.874105865499999,0.0,0,11.463955794,42.4892703863,3,57.5107296137,59,26,0.4407,2.2692,10,1.6666666666699999,1,12.043355946300002,48.8788591998,11.4377682403,13.7689971849,6,0,0.0,2,0.38912732475,153,1,0.351079136691,0.436790923825,47.727213992299994,25.8064516129,25.1788268956,585.0,73,76.0981,18.4473,30.218745258200002,0.0,399,57.0815450644,0.0,13,2.38461538462,16.1290322581,0.143061516452,0.0,0.0,0,0.0,0.013071895424799999,0,0.0,1,0.0,83.0508474576,6,107.0,0.0,0.0,0.0,0.0,12.903225806500002,29.0322580645,0.0,31,22.5483870968,41.935483871,0.0,1,4.61916,10.555,11.9622865746,39.1988555079,0,28.6204,0.0,0,22.2201,1116,0,15,1.28755364807,0,0.429184549356,699,4.869814020030001,1.59656652361,yes
5799,1824,46.7692307692,17.9487179487,13.039702381,0.0,5.31460518519,0,1,1227,15.7140277778,25.925925925900003,0.0,259,12.4429608466,50.9259259259,0,49.0740740741,39,8,0.2051,4.875,2,0.666666666667,0,12.8252910053,30.5916666667,13.472222222200001,16.5417989418,3,0,0.0,1,0.435185185185,6,0,0.0424528301887,0.670295489891,60.335978836,14.2857142857,44.9074074074,47.0,77,76.0981,18.4473,28.624857142899998,1.38888888889,94,43.5185185185,0.0,9,1.55555555556,21.428571428599998,0.925925925926,0.0,0.0,0,0.0,0.166666666667,0,0.0,1,0.0,82.0512820513,3,17.3333333333,0.0,0.0,0.0,0.0,7.1428571428600005,0.0,0.0,14,15.4285714286,78.5714285714,0.0,1,4.61916,10.555,13.9544511501,37.962962963,0,28.6204,0.0,0,22.2201,410,0,14,2.77777777778,0,0.925925925926,216,5.68055555556,1.89814814815,yes
2412,915,26.9117647059,2.9411764705900003,12.8210315617,0.0,4.902190210340001,0,5,6003,14.515203989100002,24.206708975500003,0.0,21,12.565268789700001,51.1332728921,0,48.8667271079,34,19,0.5588,1.7895,11,1.8333333333300001,0,12.195957473900002,38.3199878881,13.7443336355,16.5764335902,6,2,0.33333333333299997,1,0.28830462375300003,59,0,0.0679522497704,0.16423637759,53.589769378999996,12.5,36.355394379,597.0,39,76.0981,18.4473,29.6397978808,0.18132366273800002,460,41.704442429699995,0.0,21,3.04761904762,46.875,0.271985494107,0.0,0.0,0,0.0,0.0169491525424,0,0.0,0,0.0,97.0588235294,6,126.166666667,0.0,10.9375,0.0,0.0,10.9375,14.0625,1.5625,64,17.234375,50.0,0.0,1,4.61916,10.555,14.1873254176,38.8939256573,0,28.6204,0.0,0,22.2201,1969,0,19,4.0797824116,0,0.543970988214,1103,5.44242973708,1.7851314596599999,yes
2229,997,62.3125,6.25,13.2255973451,0.0,6.525847371679999,0,1,662,16.582123893800002,37.1681415929,0.0,111,11.463560177,45.1327433628,0,54.8672566372,16,9,0.5625,1.7778,4,1.33333333333,0,14.5629977876,15.811399336300001,13.0973451327,20.5172566372,3,0,0.0,5,0.44247787610600003,37,0,0.34821428571400004,0.613793103448,60.142699115,25.0,46.017699115,0.0,40,76.0981,18.4473,27.780314159299998,0.0,52,46.017699115,0.0,3,2.66666666667,12.5,0.0,0.0,0.0,0,0.0,0.135135135135,0,0.0,0,0.0,93.75,3,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,8,14.125,62.5,0.0,2,4.61916,10.555,15.549900398,34.5132743363,0,28.6204,0.0,0,22.2201,236,0,14,1.76991150442,0,0.0,113,5.85840707965,2.08849557522,yes
893,1499,19.9866666667,9.333333333330001,10.3664798851,0.0,5.95027977395,0,3,1310,11.9237547893,19.9233716475,0.0,66,11.705370114900001,45.9770114943,5,54.0229885057,75,18,0.24,4.1667,6,1.2,1,9.98643438697,52.5191918103,13.735632183900002,14.494348659000002,6,2,0.4,208,0.42528735632200004,218,1,0.34108527131800004,0.474541751527,49.2626915709,18.75,32.9501915709,214.0,35,79.0,18.4473,39.36025,0.0,109,41.7624521073,1e-06,7,2.2857142857099997,31.25,0.383141762452,0.0,0.0,0,0.0,0.954128440367,1,0.166666666667,1,0.00387596899225,90.6666666667,5,46.4,0.2,37.5,0.0,0.0,12.5,0.0,6.25,16,16.3125,43.75,0.0,1,79.0,10.555,12.8742088291,42.1455938697,1,79.0,0.0,0,22.2201,425,0,78,2.68199233716,0,1.14942528736,261,5.01915708812,1.62835249042,yes
360,1670,10.0,58.6826347305,8.51778923541,0.0,6.98420344225,0,6,2633,9.65487676056,13.556338028199999,0.0,34,10.7240779879,39.7887323944,11,60.21126760560001,167,33,0.1976,5.0606,5,1.25,0,8.6676639839,61.8246197183,10.9947183099,11.9139637827,4,0,0.0,30,0.338028169014,32,0,0.0688405797101,0.0,38.2356136821,11.4285714286,22.0070422535,527.0,38,76.0981,18.4473,46.7295501006,0.0,341,60.035211267600005,0.0,11,3.1818181818199998,14.2857142857,1.2323943662,0.0,0.0,0,0.0,0.9375,0,0.0,1,0.0,41.3173652695,4,131.75,0.0,5.71428571429,0.0,0.0,14.2857142857,14.2857142857,0.0,35,16.2285714286,45.714285714300004,0.0,1,4.61916,10.555,11.1240384046,39.964788732399995,0,28.6204,0.0,0,22.2201,863,2,44,1.76056338028,0,0.704225352113,568,4.635563380280001,1.5193661971799999,yes
1099,1429,24.6379310345,20.6896551724,10.1992057874,0.0,7.87762349876,0,8,2511,12.4782581967,17.2131147541,0.0,6,10.0647328862,36.0655737705,8,63.9344262295,58,28,0.4828,2.0714,4,0.5,0,8.40923994039,61.1113686041,12.961065573800001,12.800397416800001,8,0,0.0,24,0.375,34,0,0.0616016427105,0.181512605042,49.4190263289,9.090909090910001,34.631147541,126.0,32,76.0981,18.4473,39.9073422752,0.0,229,46.926229508199995,0.0,7,4.71428571429,33.3333333333,0.0,0.0,0.0,0,0.0,0.705882352941,0,0.0,1,0.0,79.3103448276,8,50.875,0.0,42.4242424242,0.0,0.0,15.151515151500002,9.090909090910001,3.0303030303,33,14.7878787879,51.5151515152,0.0,1,4.61916,10.555,11.7386289751,43.647540983599995,0,28.6204,0.0,0,22.2201,754,0,62,3.8934426229500003,0,0.20491803278700002,488,5.14549180328,1.5450819672100002,yes
4591,2091,13.8476821192,23.178807947,10.501764295700001,0.0,6.26587206834,0,6,2230,10.1721757322,11.2970711297,0.0,11,10.834659553699998,39.330543933099996,6,60.6694560669,151,35,0.2318,4.3143,3,1.5,0,9.23565899582,64.3212569735,12.437238493699999,12.4854951185,3,0,0.0,26,0.46652719665299996,40,1,0.11181434599199999,0.166959578207,40.837168758699995,25.0,20.9205020921,1.0,53,0.0,18.4473,39.1048758717,0.0,241,50.4184100418,0.0,7,3.4285714285699997,25.0,0.418410041841,0.0,0.0,0,0.0,0.65,0,0.0,0,0.0,76.821192053,2,0.5,0.5,12.5,0.0,0.0,16.6666666667,33.3333333333,0.0,24,19.9166666667,37.5,0.0,1,0.0,10.555,11.2158383626,39.9581589958,1,0.0,0.0,0,22.2201,691,0,26,2.51046025105,0,0.0,478,4.665271966530001,1.44560669456,yes
3014,591,39.4,6.666666666669999,7.223467741939999,0.0,8.13901798925,0,14,451,10.182688172,24.7311827957,0.0,117,10.3253580645,38.7096774194,1,61.290322580600005,15,5,0.3333,3.0,5,2.5,0,9.371706989249999,48.5775604839,10.645161290299999,14.542473118299998,2,0,0.0,5,0.462365591398,14,0,0.279569892473,0.0,37.4314516129,0.0,25.8064516129,79.0,19,76.0981,18.4473,51.5304032258,4.30107526882,58,62.365591397799996,0.0,3,2.66666666667,50.0,0.0,0.0,0.0,0,0.0,0.357142857143,0,0.0,0,0.0,93.3333333333,2,39.5,0.0,62.5,0.0,0.0,0.0,12.5,0.0,8,11.625,50.0,0.0,1,4.61916,10.555,12.2870878105,46.23655913979999,0,28.6204,0.0,0,22.2201,161,0,56,6.451612903230001,0,0.0,93,4.84946236559,1.7311827956999999,yes
1566,1274,30.3333333333,7.1428571428600005,11.2281294786,0.0,6.23773218821,0,3,3290,12.741627543,17.6838810642,0.0,103,11.3400780249,43.5054773083,2,56.4945226917,42,12,0.2857,3.5,9,1.8,0,11.2257478791,44.5303539659,12.1361502347,13.7998682151,5,0,0.0,3,0.316118935837,19,0,0.047393364928900006,0.0,47.64521044399999,10.5263157895,30.829420970300003,224.0,43,76.0981,18.4473,35.9621445515,0.46948356807499997,335,52.4256651017,0.0,11,3.45454545455,23.684210526300003,0.0,0.0,0.0,0,0.0,0.157894736842,5,1.0,1,0.00789889415482,92.85714285709999,5,114.8,0.0,28.947368421100002,0.0,0.0,10.5263157895,2.63157894737,0.0,38,16.815789473699997,44.7368421053,0.0,1,4.61916,10.555,12.445132413900001,38.341158059499996,0,28.6204,0.0,0,22.2201,1097,0,16,2.03442879499,0,0.0,639,5.148669796559999,1.7167449139300002,yes
3937,53,3.1176470588200003,0.0,10.8705052125,0.0,6.426406662660001,0,3,2564,11.7813178295,17.2480620155,0.0,27,11.0064022721,41.0852713178,2,58.9147286822,17,6,0.3529,2.8333,0,0.0,1,10.6043491045,50.726162790699995,11.25,14.016466185499999,3,0,0.0,1,0.37790697674400003,9,0,0.025590551181099996,0.0,47.444266238999994,20.6896551724,29.651162790700003,161.0,52,76.0981,18.4473,37.4661114675,1.35658914729,301,58.3333333333,0.0,10,2.9,24.1379310345,0.193798449612,0.0,0.0,0,0.0,0.111111111111,1,0.33333333333299997,1,0.00196850393701,100.0,3,105.333333333,0.0,10.3448275862,0.0,0.0,6.896551724139999,17.2413793103,3.4482758620699996,29,17.7931034483,44.827586206899994,0.0,1,4.61916,10.555,12.5952574492,43.7984496124,0,28.6204,0.0,0,22.2201,842,0,29,3.1007751938,0,0.968992248062,516,4.96899224806,1.63178294574,yes
3339,401,7.425925925930001,0.0,10.36921639,0.0,6.00884710474,0,1,3714,11.825114401099999,15.477792732200001,0.0,154,11.617268069400001,45.3566621803,0,54.6433378197,54,8,0.1481,6.75,3,0.75,0,9.7801543293,54.3518615224,11.8034993271,12.7955615373,11,0,0.0,4,0.384925975774,27,1,0.041095890411,0.17420814479600003,43.2944220129,8.88888888889,26.783310901700002,671.0,42,313.0,18.4473,39.3650031703,0.0,406,54.6433378197,0.0,12,3.75,33.3333333333,0.672947510094,0.0,0.0,0,0.0,0.148148148148,0,0.0,1,0.0,100.0,4,170.0,1.75,15.5555555556,2.22222222222,0.0,22.2222222222,6.666666666669999,2.22222222222,45,16.5111111111,44.4444444444,0.0,1,0.0,10.555,11.7559503577,33.243606998699995,7,95.57142857139999,0.0,0,22.2201,1192,0,22,2.2880215343200003,0,1.34589502019,743,4.99865410498,1.6043068640600002,yes
539,1618,36.7727272727,22.7272727273,11.6830864396,0.0,6.78287851216,0,4,4842,12.8178320935,20.510095642899998,0.0,13,10.6586217412,38.8947927736,2,61.105207226400005,44,20,0.4545,2.2,3,0.6,0,12.2131919074,39.1232077477,12.045696068,15.3059250496,5,0,0.0,2,0.348565356004,33,0,0.0695187165775,1.3925100000000001,46.9789465242,15.0943396226,29.224229543000003,520.0,55,76.0981,18.4473,34.2210387785,0.425079702444,499,53.0286928799,0.0,13,4.07692307692,32.075471698099996,0.425079702444,0.0,0.0,0,0.0,0.0606060606061,0,0.0,1,0.0,77.27272727270001,5,180.8,0.0,35.8490566038,0.0,0.0,9.433962264149999,18.867924528299998,3.77358490566,53,17.7547169811,49.056603773599996,0.0,1,4.61916,10.555,13.4520468339,45.4835281615,0,28.6204,0.0,0,22.2201,1665,0,38,3.71944739639,0,0.9564293304989999,941,5.1455897980900005,1.7693942614200002,yes
4675,2074,4.082677165350001,51.968503937,13.690200573499999,0.0,5.60656637978,0,3,9126,13.5261670481,20.366132723099998,0.0,16,11.2753099198,41.76201373,17,58.23798627,508,120,0.2362,4.2333,7,1.0,0,13.104729673800001,38.6188096551,11.564645308900001,16.5705494748,13,3,0.428571428571,339,0.303203661327,120,6,0.0401376146789,0.0359314538419,50.8657329547,24.096385542199997,29.8054919908,763.0,51,269.0,18.4473,26.4738574895,0.400457665904,983,56.2356979405,2e-06,16,5.1875,43.373493975900004,1.02974828375,0.0,0.0,0,0.0,2.825,0,0.0,1,0.0,48.031496063,7,230.28571428599997,0.8571428571430001,9.638554216869998,0.0,0.0,13.253012048199999,8.43373493976,13.253012048199999,83,21.0602409639,31.3253012048,0.0,1,55.0,10.555,14.3434870651,41.9908466819,6,125.666666667,0.0,0,22.2201,3034,0,35,3.7185354691100003,0,2.0022883295200002,1748,5.220823798630001,1.7356979405000001,yes
4873,2036,16.4193548387,46.7741935484,10.5909582074,0.0,6.24579536887,0,5,3923,10.7084690158,14.702308627,0.0,27,10.9747273701,40.4617253949,5,59.5382746051,124,42,0.3387,2.9524,4,0.8,0,10.785961739500001,51.822223854899995,12.1810449575,13.5367374043,8,0,0.0,40,0.356014580802,50,1,0.07187894073139998,0.00125944584383,44.29141823729999,16.2790697674,25.151883353600002,623.0,49,462.0,18.4473,38.687690044899995,0.243013365735,429,52.1263669502,0.0,13,3.30769230769,25.5813953488,1.33657351154,0.0,0.0,0,0.0,0.8,1,0.125,1,0.00126103404792,53.2258064516,5,148.8,0.6,0.0,0.0,0.0,25.5813953488,18.6046511628,0.0,43,19.139534883699998,39.5348837209,0.0,1,43.0,10.555,12.1879597654,36.9380315917,3,206.33333333299998,0.0,0,22.2201,1319,0,17,1.94410692588,0,0.243013365735,823,4.76670716889,1.6026731470200002,yes
666,1577,71.6818181818,0.0,22.063423176799997,0.0,2.1406197626599996,0,4,6689,14.4667271293,21.2933753943,0.0,35,12.061304008199999,41.640378548899996,5,58.3596214511,22,16,0.7273,1.375,0,0.0,0,19.7442957877,19.9306819447,12.2279179811,23.4349972166,7,4,0.5714285714289999,66,0.21766561514199997,46,0,0.09841269841269999,0.149223497637,67.97235108550001,52.941176470600006,30.678233438499998,392.0,88,76.0981,18.4473,-5.65277546855,0.157728706625,657,51.8138801262,0.0,8,4.25,44.1176470588,0.315457413249,0.0,0.0,0,0.0,1.4347826087,0,0.0,1,0.0,100.0,7,169.571428571,0.0,23.529411764699997,0.0,0.0,14.7058823529,5.882352941180001,14.7058823529,34,37.2941176471,23.529411764699997,0.0,1,4.61916,10.555,18.4348726628,45.268138801300005,0,28.6204,0.0,0,22.2201,2234,0,22,3.2334384858,0,0.47318611987400006,1268,5.27523659306,1.7618296530000002,yes
3380,378,29.0769230769,7.692307692310001,15.5257637623,0.0,4.85422157018,0,5,1292,18.4174407583,35.0710900474,0.0,48,12.7481338316,52.606635071099994,0,47.393364928900006,13,9,0.6923,1.4444,3,1.5,0,16.7447393365,3.9200109369300002,12.890995260699999,20.5207437113,2,0,0.0,1,0.445497630332,10,0,0.0568720379147,0.169291338583,59.8326649654,15.3846153846,43.6018957346,0.0,37,76.0981,18.4473,18.7692442581,0.0,100,47.393364928900006,0.0,5,2.6,38.4615384615,0.47393364928900006,0.0,0.0,0,0.0,0.1,0,0.0,1,0.0,92.30769230770001,2,0.0,0.0,38.4615384615,0.0,0.0,0.0,15.3846153846,0.0,13,16.2307692308,46.1538461538,0.0,1,4.61916,10.555,16.0678701696,37.9146919431,0,28.6204,0.0,0,22.2201,465,0,29,3.79146919431,0,0.47393364928900006,211,6.12322274882,2.2037914691900005,yes
2573,829,138.16666666700002,0.0,11.7074091142,0.0,2.11917920379,0,5,1249,15.612949308800001,38.7096774194,0.0,402,16.095146799800002,75.1152073733,0,24.8847926267,6,6,1.0,1.0,1,0.14285714285700002,0,14.6148924731,11.753449820799998,16.4055299539,20.30609319,15,0,0.0,3,0.585253456221,70,1,0.37037037037,0.33944954128399996,49.8435739887,11.1111111111,37.7880184332,127.0,76,74.0,18.4473,33.6743067076,0.0,52,23.9631336406,0.0,5,3.6,5.55555555556,0.0,0.0,0.0,0,0.0,0.042857142857099996,0,0.0,0,0.0,100.0,7,21.8571428571,1.14285714286,22.2222222222,0.0,0.0,0.0,5.55555555556,0.0,18,12.0555555556,77.7777777778,0.0,1,0.0,10.555,14.8321595662,20.276497695899998,8,17.375,0.0,0,22.2201,469,1,15,0.9216589861750001,0,0.0,217,5.755760368659999,2.1612903225799998,yes
